总车型,车型1,款式年份,卖家报价(万),新车指导价(万),上牌时间,公里数,上牌城市,排放标准,变速箱1,服务费,厂商,级别,发动机,变速箱详情,车身结构,长宽高,轴承,行李容积,整备质量,排量,进气形式,气缸,最大马力,最大扭矩,燃料类型,燃油标号,供油方式,排放标准,驱动方式,助力类型,前悬挂类型,后悬挂类型,前制动类型,后制动类型,驻车制动类型,前轮胎规格,后轮胎规格,主副驾驶安全气囊,前后排侧气囊,前后排头部气囊,胎压检测,车内中控锁,儿童座椅接口,无钥匙启动系统,防抱死系统,车身稳定控制,电动天窗,全景天窗,电动吸合门,感应后备箱,感应雨刷,前后电动车窗,后视镜电动调节,后视镜电动调节,后视镜加热,多功能方向盘,定速巡航,空调,自动空调,GPS导航,倒车雷达,倒车影像系统,真皮座椅,前后排座椅加热,事故排查,泡水排查,火烧排查,机舱项,底盘悬架项,安全系统,外部配置,内部配置,灯光系统,高科技配置,随车工具,仪表台指示灯,发动机状态,变速箱及转向,缺陷项检测,漆面修复检测,钣金修复检测,外观件更换检测 
马自达3 2010款 1.6L 手动经典时尚型,马自达3,2010款,5.00,12.20,2010-12,4.71万公里,南京,国四,手动,3500元（车价x4%，最低3500元） ,长安马自达,紧凑型车,1.6L 107马力 L4,5档手动变速箱(MT),4门5座三厢车,4515/1745/1465,2640,300,1214,1.6,自然吸气,L4,107,146,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,195/65 R15,195/65 R15,正常/正常,无/无,无/无,无,标配,无,无,标配,无,无,无,无,无,无,无,标配/标配,标配,无,标配,无,标配,无,无,加装,无,无,无/无,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,8,0
吉利经典帝豪 2010款 两厢 1.8L CVT豪华型,吉利经典帝豪,2010款,3.00,10.70,2010-12,5.5万公里,南京,国四,自动,3000元（车价x4%，最低3000元） ,吉利汽车,紧凑型车,1.8L 139马力 L4,无级变速档无级变速箱(CVT),5门5座两厢车,4397/1789/1470,2650,390,1296,1.8,自然吸气,L4,139,172,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架,扭力梁式后悬架,通风盘式,盘式,-,205/65 R15,205/65 R15,正常/正常,正常/无,正常/正常,无,标配,标配,无,标配,无,标配,无,无,无,无,标配,标配/标配,标配,标配,无,无,标配,标配,无,标配,无,标配,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,2,1
日产天籁 2008款 公爵 2.5L XV尊雅版,日产天籁,2008款,9.58,28.20,2009-09,7.95万公里,南京,国四,自动,3832元（车价x4%，最低3500元） ,东风日产,中型车,2.5L 185马力 V6,6档无级变速箱(CVT),4门5座三厢车,4930/1795/1475,2775,506,1582,2.5,自然吸气,V6,185,232,汽油,92号,多点电喷,国四,,电子液压助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,215/55 R17,215/55 R17,正常/正常,正常/无,正常/正常,无,标配,标配,标配,标配,无,标配,标配,无,无,无,无,标配/标配,标配,无,标配,标配,标配,标配,无,无,标配,标配,无/无,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4,0
福特翼虎 2013款 1.6L GTDi 两驱风尚型,福特翼虎,2013款,15.90,23.60,2014-12,5.2万公里,南京,国四,自动,6360元（车价x4%，最低3500元） ,长安福特,紧凑型SUV,1.6T 177马力 L4,6档手自一体变速箱(AT),5门5座SUV,4524/1838/1685,2690,-,1592,1.6,涡轮增压,L4,177,240,汽油,92号,直喷,国四,-,电动助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,235/50 R18,235/50 R18,正常/正常,正常/无,无/无,无,标配,标配,无,标配,标配,标配,标配,无,无,标配,标配,标配/标配,标配,标配,标配,标配,标配,标配,加装,标配,加装,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0
Jeep指南者 2014款 改款 2.4L 四驱舒适版(进口),Jeep指南者,2014款,16.80,26.70,2015-07,4.67万公里,南京,国四,自动,6720元（车价x4%，最低3500元） ,Jeep(进口),紧凑型SUV,2.4L 170马力 L4,6档手自一体变速箱(AT),5门5座SUV,4465/1812/1663,2635,-,1544,2.4,自然吸气,L4,170,220,汽油,92号,多点电喷,国四,适时四驱,机械液压助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,215/60 R17,215/60 R17,正常/正常,正常/无,正常/正常,无,标配,标配,无,标配,标配,标配,无,无,无,无,标配,标配/标配,标配,标配,标配,标配,标配,标配,无,无,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
昌河M50 2015款 1.4L经济舱K14B-F,昌河M50,2015款,2.80,5.10,2016-03,4.3万公里,南京,国四,手动,3000元（车价x4%，最低3000元） ,昌河汽车,微面,1.4L 99马力 L4,5档手动变速箱(MT),客车,4525/1700/1783,2790,-,-,1.4,自然吸气,L4,99,128,汽油,-,多点电喷,国四,,电动助力,麦弗逊式独立悬挂,钢板弹簧,通风盘式,鼓式,-,185/70 R14,185/70 R14,无/无,无/无,无/无,无,标配,无,无,无,无,无,无,无,无,无,无,标配/标配,无,无,无,无,标配,无,无,标配,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
别克君威 2015款 1.6T 领先技术型,别克君威,2015款,13.20,20.60,2016-02,0.6万公里,南京,国五,自动,5280元（车价x4%，最低3500元） ,上汽通用别克,中型车,1.6T 184马力 L4,6档手自一体变速箱(AT),4门5座三厢车,4843/1856/1484,2737,442,1590,1.6,涡轮增压,L4,184,235,汽油,92号,多点电喷,国五,,电动助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,通风盘式,-,225/55 R17,225/55 R17,正常/正常,正常/无,无/无,标配,标配,标配,无,标配,标配,标配,无,无,无,无,无,标配/标配,标配,标配,无,无,标配,标配,无,标配,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14,1,0
福特福克斯 2015款 两厢 1.6L 自动舒适型,福特福克斯,2015款,9.00,13.50,2016-09,0.84万公里,南京,国五,自动,3600元（车价x4%，最低3500元） ,长安福特,紧凑型车,1.6L 125马力 L4,6档双离合变速箱(DCT),5门5座两厢车,4368/1823/1483,2648,356,1332,1.6,自然吸气,L4,125,159,汽油,92号,多点电喷,国五,,机械液压助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,205/60 R16,205/60 R16,正常/正常,正常/无,正常/正常,无,标配,标配,无,标配,标配,无,无,无,无,无,标配,标配/标配,标配,无,加装,无,标配,无,加装,加装,加装,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
雪佛兰创酷 2014款 1.4T 自动两驱舒适型,雪佛兰创酷,2014款,8.50,13.20,2015-02,1.9万公里,南京,国五,自动,3500元（车价x4%，最低3500元） ,上汽通用雪佛兰,小型SUV,1.4T 140马力 L4,6档手自一体变速箱(AT),5门5座SUV,4248/1776/1647,2555,356-13,1410,1.4,涡轮增压,L4,140,200,汽油,92号,多点电喷,国五,-,电动助力,麦弗逊式独立悬架,复合扭力梁式非独立悬架,通风盘式,盘式,-,215/55 R18,215/55 R18,正常/正常,无/无,无/无,无,标配,标配,无,标配,标配,无,无,无,无,无,标配,标配/标配,标配,标配,无,无,标配,无,无,加装,加装,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
大众夏朗 2013款 1.8TSI 标配型 欧IV(进口),大众夏朗,2013款,17.20,28.80,2014-09,11.9万公里,南京,国四,自动,6880元（车价x4%，最低3500元） ,大众(进口),MPV,1.8T 160马力 L4,6档双离合变速箱(DCT),5门7座MPV,4854/1904/1740,2920,300-22,1866,1.8,涡轮增压,L4,160,250,汽油,95号,直喷,国四,,电动助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,215/60 R16,215/60 R16,正常/正常,正常/无,正常/正常,无,标配,标配,无,标配,标配,标配,标配,无,无,标配,标配,标配/标配,标配,标配,无,标配,标配,标配,无,标配,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,4,0
观致3 2016款 都市SUV 1.6T 自动致悦型,观致3,2016款,10.60,16.50,2016-02,2.7万公里,南京,国四,自动,4240元（车价x4%，最低3500元） ,观致汽车,紧凑型车,1.6T 156马力 L4,6档双离合变速箱(DCT),5门5座两厢车,4452/1854/1504,2694,403-11,1430,1.6,涡轮增压,L4,156,210,汽油,92号,多点电喷,国四,,电动助力,麦弗逊式独立悬架,扭力梁式非独立悬架,通风盘式,盘式,-,215/60 R17,215/60 R17,正常/正常,正常/无,无/无,无,标配,标配,标配,标配,标配,标配,无,无,无,无,标配,标配/标配,标配,标配,标配,标配,标配,标配,标配,无,标配,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
长安商用长安之星 2009款 1.0L-SC6363B-JL465Q,长安商用长安之星,2009款,1.00,2.70,2010-09,9.2万公里,南京,国三,手动,2500元（车价x4%，最低2500元） ,长安汽车,微面,1.0L 53马力 L4,5档手动变速箱(MT),客车,3607/1528/1925,2350,-,990,1.0,自然吸气,L4,53,78,汽油,92号,多点电喷,国三,,无助力,麦弗逊式独立悬挂,钢板弹簧,盘式,鼓式,-,165/70 R13,165/70 R13,无/无,无/无,无/无,无,无,无,无,无,无,无,无,无,无,无,无,无/无,无,无,无,无,无,无,无,无,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,3,0
丰田凯美瑞 2012款 200G 经典豪华版,丰田凯美瑞,2012款,11.60,21.00,2012-11,2.9万公里,南京,国四,自动,4640元（车价x4%，最低3500元） ,广汽丰田,中型车,2.0L 147马力 L4,4档自动变速箱(AT),4门5座三厢车,4825/1820/1485,2775,504,1520,2.0,自然吸气,L4,147,190,汽油,95号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架,双连杆独立悬架,通风盘式,盘式,-,215/60 R16,215/60 R16,正常/正常,无/无,无/无,无,标配,标配,无,标配,无,标配,无,无,无,无,无,标配/标配,标配,标配,标配,无,标配,标配,无,加装,无,标配,标配/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0
别克君越 2013款 2.4L SIDI豪华舒适型,别克君越,2013款,16.00,29.90,2014-03,7万公里,南京,国四,自动,6400元（车价x4%，最低3500元） ,上汽通用别克,中型车,2.4L 186马力 L4,6档手自一体变速箱(AT),4门5座三厢车,5005/1858/1500,2837,455,1750,2.4,自然吸气,L4,186,240,汽油,92号,直喷,国四,,电动助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,245/45 R18,245/45 R18,正常/正常,正常/无,正常/正常,标配,标配,标配,标配,标配,标配,标配,标配,无,无,无,无,标配/标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,标配/标配,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,1
五菱宏光 2010款 1.2L 基本型,五菱宏光,2010款,2.70,5.20,2014-04,10万公里,南京,国四,手动,3000元（车价x4%，最低3000元） ,上汽通用五菱,微面,1.2L 86马力 L4,5档手动变速箱(MT),客车,4305/1680/1750,2720,-,1180,1.2,自然吸气,L4,86,108,汽油,92号,多点电喷,国四,,液压助力,麦弗逊式独立悬挂,钢板弹簧非独立悬架,盘式,鼓式,-,175/70 R14,175/70 R14,无/无,无/无,无/无,无,标配,无,无,无,无,无,无,无,无,无,无,标配/无,无,无,无,无,标配,无,加装,无,加装,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
大众帕萨特 2016款 380TSI DSG至尊版,大众帕萨特,2016款,21.80,31.90,2016-09,2万公里,南京,国五,自动,8720元（车价x4%，最低3500元） ,上汽大众,中型车,2.0T 220马力 L4,7档双离合变速箱(DCT),4门5座三厢车,4872/1834/1484,2803,490,1600,2.0,涡轮增压,L4,220,350,汽油,95号,直喷,国五,,电动助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,235/45 R18,235/45 R18,正常/正常,正常/正常,正常/正常,标配,标配,标配,标配,标配,标配,标配,无,无,无,标配,无,标配/标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,标配/标配,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
大众高尔夫 2015款 1.6L 自动舒适型,大众高尔夫,2015款,11.50,15.70,2016-11,0.78万公里,南京,国五,自动,4600元（车价x4%，最低3500元） ,一汽-大众,紧凑型车,1.6L 110马力 L4,6档手自一体变速箱(AT),5门5座两厢车,4255/1799/1452,2637,380,1260,1.6,自然吸气,L4,110,155,汽油,92号,多点电喷,国五,,电动助力,麦弗逊式独立悬架,扭力梁式非独立悬架,通风盘式,盘式,-,205/55 R16,205/55 R16,正常/正常,正常/无,无/无,标配,标配,标配,无,标配,标配,标配,无,无,无,无,标配,标配/标配,标配,标配,无,标配,标配,无,加装,标配,加装,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
奥迪Q3 2015款 30 TFSI 舒适型,奥迪Q3,2015款,20.90,31.50,2015-01,1.28万公里,南京,国五,自动,8360元（车价x4%，最低3500元） ,一汽-大众奥迪,紧凑型SUV,1.4T 150马力 L4,6档双离合变速箱(DCT),5门5座SUV,4385/1831/1589,2603,460,1520,1.4,涡轮增压,L4,150,250,汽油,95号,直喷,国五,-,电动助力,麦弗逊式独立悬架,四连杆独立悬架,通风盘式,盘式,-,235/55 R17,235/55 R17,正常/正常,正常/正常,正常/正常,标配,标配,标配,无,标配,标配,标配,标配,无,无,标配,标配,标配/标配,标配,标配,标配,无,标配,标配,无,标配,无,标配,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
哈弗H2 2016款 红标 1.5T 自动两驱精英型,哈弗H2,2016款,9.00,12.70,2016-05,3.6万公里,南京,国五,自动,3600元（车价x4%，最低3500元） ,长城汽车,小型SUV,1.5T 150马力 L4,6档手自一体变速箱(AT),5门5座SUV,4335/1814/1695,2560,-,-,1.5,涡轮增压,L4,150,210,汽油,92号,多点电喷,国五,-,电动助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,235/55 R18,235/55 R18,正常/正常,无/无,无/无,标配,标配,标配,标配,标配,无,加装,无,无,无,标配,标配,标配/标配,标配,标配,标配,标配,标配,无,标配,标配,标配,无,标配/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
奔驰C级 2013款 C 300 运动型 Grand Edition,奔驰C级,2013款,25.50,50.80,2014-04,3.8万公里,南京,国四,自动,10200元（车价x4%，最低3500元） ,北京奔驰,中型车,3.0L 245马力 V6,7档手自一体变速箱(AT),4门5座三厢车,4591/1770/1444,2760,475,-,3.0,自然吸气,V6,245,300,汽油,95号,多点电喷,国四,-,电子液压助力,三连杆式悬架,多连杆独立悬架,通风盘式,盘式,-,225/40 R18,255/35 R18,正常/正常,正常/无,正常/正常,标配,标配,标配,无,标配,标配,标配,无,无,无,标配,无,标配/标配,标配,标配,标配,标配,标配,标配,标配,标配,无,标配,标配/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0
福特翼虎 2015款 1.5L GTDi 四驱精英型,福特翼虎,2015款,17.80,26.00,2016-01,3万公里,南京,国五,自动,7120元（车价x4%，最低3500元） ,长安福特,紧凑型SUV,1.5T 181马力 L4,6档手自一体变速箱(AT),5门5座SUV,4524/1838/1695,2690,-,-,1.5,涡轮增压,L4,181,240,汽油,92号,直喷,国五,适时四驱,电动助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,235/50 R18,235/50 R18,正常/正常,正常/无,正常/正常,无,标配,标配,标配,标配,标配,标配,标配,无,无,标配,标配,标配/标配,标配,标配,标配,标配,标配,标配,无,标配,标配,标配,标配/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
宝马X1 2010款 sDrive18i豪华型(进口),宝马X1,2010款,17.00,39.80,2012-09,6.1万公里,南京,国四,自动,6800元（车价x4%，最低3500元） ,宝马(进口),紧凑型SUV,2.0L 150马力 L4,6档手自一体变速箱(AT),5门5座SUV,4454/1798/1545,2760,420-13,-,2.0,自然吸气,L4,150,200,汽油,95号,多点电喷,国四,-,机械液压助力,双球节弹簧减振支柱前桥,多连杆独立悬架,通风盘式,通风盘式,-,225/50 R17,225/50 R17,正常/正常,正常/无,正常/正常,标配,标配,标配,标配,标配,标配,标配,标配,无,无,标配,标配,标配/标配,标配,标配,标配,无,标配,标配,标配,标配,无,标配,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,1,2
宝马3系 2013款 改款 320Li 豪华设计套装,宝马3系,2013款,22.80,43.00,2013-10,8.6万公里,南京,国四,自动,9120元（车价x4%，最低3500元） ,华晨宝马,中型车,2.0T 184马力 L4,8档手自一体变速箱(AT),4门5座三厢车,4734/1811/1455,2920,480,1540,2.0,涡轮增压,L4,184,270,汽油,95号,直喷,国四,-,电动助力,双球节弹簧减振支柱前桥,多连杆独立悬架,通风盘式,通风盘式,-,225/50 R17,225/50 R17,正常/正常,正常/无,正常/正常,标配,标配,标配,标配,标配,标配,标配,无,无,无,标配,无,标配/标配,标配,标配,标配,无,标配,标配,标配,标配,无,标配,标配/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,2,0
宝马X3 2013款 改款 xDrive28i 领先型(进口),宝马X3,2013款,34.80,62.10,2014-04,5万公里,南京,国四,自动,13920元（车价x4%，最低3500元） ,宝马(进口),中型SUV,2.0T 245马力 L4,8档手自一体变速箱(AT),5门5座SUV,4642/1881/1686,2810,-,1860,2.0,涡轮增压,L4,245,350,汽油,95号,直喷,国四,全时四驱,电动助力,双球节弹簧减振支柱前桥,五连杆后悬架,通风盘式,通风盘式,-,245/50 R18,245/50 R18,正常/正常,正常/正常,正常/正常,标配,标配,标配,标配,标配,标配,标配,标配,无,无,标配,标配,标配/标配,标配,标配,标配,标配,标配,标配,标配,标配,加装,标配,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,0
英菲尼迪QX60 2014款 2.5T Hybrid 两驱卓越版(进口),英菲尼迪QX60,2014款,39.88,67.10,2014-04,3.7万公里,南京,国四,自动,15952元（车价x4%，最低3500元） ,英菲尼迪(进口),中大型SUV,2.5T 245马力 L4,7档无级变速箱(CVT),5门7座SUV,4997/1960/1750,2900,447-21,2073,2.5,机械增压,L4,245,330,油电混合,92号,多点电喷,国四,-,电子液压助力,麦弗逊式独立悬架+横向稳定杆,多连杆式独立悬架带横向稳定杆,通风盘式,通风盘式,-,235/55 R20,235/55 R20,正常/正常,正常/无,正常/正常,标配,标配,标配,标配,标配,标配,标配,标配,无,无,无,标配,标配/标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,标配/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,7,0
英菲尼迪M系列 2011款 M25 奢华型(进口),英菲尼迪M系列,2011款,20.00,63.80,2011-06,10.2万公里,南京,国四,自动,8000元（车价x4%，最低3500元） ,英菲尼迪(进口),中大型车,2.5L 235马力 V6,7档手自一体变速箱(AT),4门5座三厢车,4945/1845/1500,2900,422,1796,2.5,自然吸气,V6,235,253,汽油,95号,多点电喷,国四,,电子液压助力,独立双叉臂式,多连杆独立悬架,通风盘式,通风盘式,-,245/50 R18,245/50 R18,正常/正常,正常/无,正常/正常,标配,标配,标配,标配,标配,标配,标配,无,无,无,标配,无,标配/标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,标配/标配,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,1
福特翼搏 2016款 1.5L 自动运动典藏版,福特翼搏,2016款,9.90,13.90,2016-10,1.56万公里,南京,国五,自动,3960元（车价x4%，最低3500元） ,长安福特,小型SUV,1.5L 110马力 L4,6档双离合变速箱(DCT),5门5座SUV,4280/1785/1658,2530,348,-,1.5,自然吸气,L4,110,140,汽油,92号,多点电喷,国五,,电动助力,麦弗逊式独立悬架,扭力梁式后悬架,通风盘式,鼓式,-,205/60 R16,205/60 R16,正常/正常,正常/无,正常/正常,无,标配,标配,标配,标配,标配,标配,无,无,无,无,标配,标配/标配,标配,无,标配,无,标配,标配,加装,标配,加装,标配,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1
宝马3系 2013款 320i 时尚型,宝马3系,2013款,21.80,36.80,2014-04,8.6万公里,南京,国四,自动,8720元（车价x4%，最低3500元） ,华晨宝马,中型车,2.0T 184马力 L4,8档手自一体变速箱(AT),4门5座三厢车,4624/1811/1455,2810,480,1510,2.0,涡轮增压,L4,184,270,汽油,95号,直喷,国四,-,电动助力,双球节弹簧减振支柱前桥,多连杆独立悬架,通风盘式,通风盘式,-,225/55 R16,225/55 R16,正常/正常,正常/无,正常/正常,标配,标配,标配,标配,标配,标配,标配,无,无,无,标配,无,标配/标配,标配,无,标配,无,标配,标配,无,标配,无,标配,标配/无,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,6,2,1
别克君威 2015款 2.0L 领先时尚型,别克君威,2015款,13.00,19.40,2016-07,0.97万公里,南京,国五,自动,5200元（车价x4%，最低3500元） ,上汽通用别克,中型车,2.0L 154马力 L4,6档手自一体变速箱(AT),4门5座三厢车,4843/1856/1484,2737,442,1585,2.0,自然吸气,L4,154,190,汽油,92号,多点电喷,国五,,电动助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,225/55 R17,225/55 R17,正常/正常,正常/无,无/无,标配,标配,标配,无,标配,标配,标配,无,无,无,无,无,标配/标配,标配,标配,无,无,标配,标配,无,标配,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1
大众宝来 2012款 1.6L 手动时尚型,大众宝来,2012款,5.90,11.70,2012-07,5.2万公里,南京,国四,手动,3500元（车价x4%，最低3500元） ,一汽-大众,紧凑型车,1.6L 105马力 L4,5档手动变速箱(MT),4门5座三厢车,4540/1775/1467,2610,450,1265,1.6,自然吸气,L4,105,155,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架,扭力梁式非独立悬架,通风盘式,盘式,-,195/65 R15,195/65 R15,正常/正常,无/无,无/无,无,标配,无,无,标配,无,无,无,无,无,无,无,标配/标配,标配,无,无,无,标配,无,加装,标配,加装,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
