总车型,车型1,款式年份,卖家报价(万),新车指导价(万),上牌时间,公里数,上牌城市,排放标准,变速箱1,服务费,厂商,级别,发动机,变速箱详情,车身结构,长宽高,轴承,行李容积,整备质量,排量,进气形式,气缸,最大马力,最大扭矩,燃料类型,燃油标号,供油方式,排放标准,驱动方式,助力类型,前悬挂类型,后悬挂类型,前制动类型,后制动类型,驻车制动类型,前轮胎规格,后轮胎规格,主副驾驶安全气囊,前后排侧气囊,前后排头部气囊,胎压检测,车内中控锁,儿童座椅接口,无钥匙启动系统,防抱死系统,车身稳定控制,电动天窗,全景天窗,电动吸合门,感应后备箱,感应雨刷,前后电动车窗,后视镜电动调节,后视镜电动调节,后视镜加热,多功能方向盘,定速巡航,空调,自动空调,GPS导航,倒车雷达,倒车影像系统,真皮座椅,前后排座椅加热,事故排查,泡水排查,火烧排查,机舱项,底盘悬架项,安全系统,外部配置,内部配置,灯光系统,高科技配置,随车工具,仪表台指示灯,发动机状态,变速箱及转向,缺陷项检测,漆面修复检测,钣金修复检测,外观件更换检测 
本田思域 2009款 1.8L 自动舒适版,本田思域,2009款,6.18,16.30,2010-07,8.42万公里,西安,国四,自动,3500元（车价x4%，最低3500元） ,东风本田,紧凑型车,1.8L 140马力 L4,5档自动变速箱(AT),4门5座三厢车,4520/1755/1450,2700,375,-,1.8,自然吸气,L4,140,174,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架,双横臂式独立悬架,通风盘式,盘式,-,205/55 R16,205/55 R16,正常/正常,无/无,无/无,无,标配,无,无,标配,无,无,无,无,无,无,无,标配/标配,标配,无,无,无,标配,无,无,标配,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,1,1
马自达CX-5 2013款 2.0L 自动四驱精英型,马自达CX-5,2013款,14.80,22.60,2014-07,3.9万公里,西安,国四,自动,5920元（车价x4%，最低3500元） ,长安马自达,紧凑型SUV,2.0L 155马力 L4,6档手自一体变速箱(AT),5门5座SUV,4555/1840/1710,2700,490,1560,2.0,自然吸气,L4,155,200,汽油,92号,直喷,国四,适时四驱,电动助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,225/65 R17,225/65 R17,正常/正常,正常/无,正常/正常,无,标配,标配,标配,标配,标配,标配,无,无,无,无,标配,标配/标配,标配,标配,标配,无,标配,标配,无,标配,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
海马福仕达荣达 2012款 1.2L荣达 标准型HMA GM12-NR,海马福仕达荣达,2012款,1.80,4.30,2014-04,1.51万公里,西安,国四,手动,3000元（车价x4%，最低3000元） ,海马汽车,微面,1.2L 91马力 L4,5档手动变速箱(MT),客车,4198/1666/1933,2715,-,1195,1.2,自然吸气,L4,91,117,汽油,92号,多点电喷,国四,,无助力,麦弗逊式独立悬挂,钢板弹簧,盘式,鼓式,-,175/70 R14,175/70 R14,无/无,无/无,无/无,无,无,无,无,无,无,无,无,无,无,无,无,无/无,无,无,无,无,无,无,无,无,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
现代ix25 2015款 1.6L 自动两驱尊贵型DLX,现代ix25,2015款,12.50,17.00,2015-12,1.92万公里,西安,国四,自动,5000元（车价x4%，最低3500元） ,北京现代,小型SUV,1.6L 125马力 L4,6档手自一体变速箱(AT),5门5座SUV,4270/1780/1627,2590,431,1377,1.6,自然吸气,L4,125,151,汽油,92号,多点电喷,国四,-,电动助力,麦弗逊式独立悬架,扭力梁式非独立悬架,通风盘式,盘式,-,215/60 R17,215/60 R17,正常/正常,正常/无,无/无,无,标配,标配,标配,标配,标配,标配,标配,无,无,无,标配,标配/标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
别克凯越 2011款 1.6LE-MT,别克凯越,2011款,3.95,11.70,2011-05,7.94万公里,西安,国四,手动,3500元（车价x4%，最低3500元） ,上汽通用别克,紧凑型车,1.6L 110马力 L4,5档手动变速箱(MT),4门5座三厢车,4515/1725/1445,2600,405,1250,1.6,自然吸气,L4,110,146,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架,双连杆独立悬架,通风盘式,盘式,-,195/55 R15,195/55 R15,正常/正常,无/无,无/无,无,标配,无,无,标配,无,标配,无,无,无,无,无,标配/标配,标配,无,无,无,标配,无,无,标配,无,标配,无/无,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,1,0
大众速腾 2011款 1.6L 手动舒适型,大众速腾,2011款,5.80,14.70,2011-09,9.5万公里,西安,国四,手动,3500元（车价x4%，最低3500元） ,一汽-大众,紧凑型车,1.6L 100马力 L4,5档手动变速箱(MT),4门5座三厢车,4544/1760/1461,2578,527,1353,1.6,自然吸气,L4,100,145,汽油,92号,多点电喷,国四,,电动助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,205/55 R16,205/55 R16,正常/正常,正常/无,无/无,无,标配,无,无,标配,标配,标配,无,无,无,无,无,标配/标配,标配,标配,无,无,标配,无,无,标配,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,2,1
福特翼虎 2013款 1.6L GTDi 四驱精英型,福特翼虎,2013款,15.90,26.00,2014-09,3.3万公里,西安,国四,自动,6360元（车价x4%，最低3500元） ,长安福特,紧凑型SUV,1.6T 177马力 L4,6档手自一体变速箱(AT),5门5座SUV,4524/1838/1695,2690,-,1717,1.6,涡轮增压,L4,177,240,汽油,92号,直喷,国四,适时四驱,电动助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,235/50 R18,235/50 R18,正常/正常,正常/无,正常/正常,无,标配,标配,无,标配,标配,标配,标配,无,无,标配,标配,标配/标配,标配,标配,标配,标配,标配,标配,无,标配,标配,标配,标配/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
众泰T600 2015款 2.0T 手动尊贵型,众泰T600,2015款,7.80,12.40,2015-02,4.54万公里,西安,国四,手动,3500元（车价x4%，最低3500元） ,众泰汽车,中型SUV,2.0T 190马力 L4,5档手动变速箱(MT),5门5座SUV,4631/1893/1694,2807,344,1590,2.0,涡轮增压,L4,190,250,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,235/60 R18,235/60 R18,正常/正常,正常/无,正常/正常,无,标配,标配,标配,标配,标配,标配,标配,无,无,标配,标配,标配/标配,标配,标配,标配,无,标配,标配,标配,标配,标配,无,无/无,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0
别克GL8 2011款 3.0L XT豪华商务旗舰版,别克GL8,2011款,20.50,42.10,2012-09,4.82万公里,西安,国四,自动,8200元（车价x4%，最低3500元） ,上汽通用别克,MPV,3.0L 258马力 V6,6档手自一体变速箱(AT),5门7座MPV,5256/1878/1800,3088,-,1930,3.0,自然吸气,V6,258,290,汽油,92号,直喷,国四,,机械液压助力,麦弗逊式独立悬架,扭力梁式非独立悬架,通风盘式,盘式,-,225/60 R17,225/60 R17,正常/正常,正常/无,正常/正常,无,标配,标配,标配,标配,标配,标配,标配,无,无,无,标配,标配/标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,标配/标配,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
凯迪拉克SRX 2013款 3.0L 精英型(进口),凯迪拉克SRX,2013款,27.50,51.00,2014-03,4万公里,西安,国四,自动,11000元（车价x4%，最低3500元） ,凯迪拉克(进口),中型SUV,3.0L 271马力 V6,6档手自一体变速箱(AT),5门5座SUV,4851/1910/1663,2807,827,1999,3.0,自然吸气,V6,271,302,汽油,95号,直喷,国四,-,电子液压助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,通风盘式,-,235/65 R18,235/65 R18,正常/正常,正常/无,正常/正常,标配,标配,标配,标配,标配,标配,标配,标配,无,无,标配,标配,标配/标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,标配/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0
雪佛兰科鲁兹 2009款 1.8L SX AT,雪佛兰科鲁兹,2009款,5.55,16.20,2010-09,11.65万公里,西安,国四,自动,3500元（车价x4%，最低3500元） ,上汽通用雪佛兰,紧凑型车,1.8L 143马力 L4,6档手自一体变速箱(AT),4门5座三厢车,4598/1797/1477,2685,400,1425,1.8,自然吸气,L4,143,177,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架,扭力梁式非独立悬架,通风盘式,盘式,-,205/60 R16,205/60 R16,正常/正常,正常/无,正常/正常,无,标配,标配,标配,标配,无,标配,无,无,无,无,无,标配/标配,标配,无,标配,无,标配,标配,无,标配,无,标配,标配/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,1,0
奔腾B70 2010款 2.0L 手动精英型,奔腾B70,2010款,4.19,15.10,2010-09,8.1万公里,西安,国四,手动,3500元（车价x4%，最低3500元） ,一汽奔腾,中型车,2.0L 146马力 L4,6档手动变速箱(MT),4门5座三厢车,4705/1782/1465,2675,-,1450,2.0,自然吸气,L4,146,183,汽油,92号,多点电喷,国四,,机械液压助力,双横臂式独立悬架,多连杆独立悬架,通风盘式,盘式,-,205/55 R16,205/55 R16,正常/正常,正常/无,无/无,无,标配,标配,无,标配,无,标配,无,无,无,无,无,标配/标配,标配,标配,无,无,标配,标配,无,标配,无,标配,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,3,0
陆风X8 2014款 探索版 2.0T 汽油4x4超豪华型,陆风X8,2014款,10.20,15.20,2014-09,4.6万公里,西安,国四,手动,4080元（车价x4%，最低3500元） ,陆风汽车,紧凑型SUV,2.0T 190马力 L4,6档手动变速箱(MT),5门5座SUV,4636/1865/1810,2760,-,1850,2.0,涡轮增压,L4,190,250,汽油,92号,多点电喷,国四,分时四驱,机械液压助力,双横臂式独立悬架,四连杆螺旋弹簧悬架液压筒式减振器,通风盘式,通风盘式,-,235/65 R17,235/65 R17,正常/正常,无/无,无/无,无,标配,无,无,标配,无,标配,无,无,无,无,标配,标配/标配,标配,无,标配,无,标配,无,无,标配,无,标配,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
沃尔沃XC60 2010款 3.0T T6 AWD智尊版(进口),沃尔沃XC60,2010款,20.00,71.70,2010-07,11.1万公里,西安,国五,自动,8000元（车价x4%，最低3500元） ,沃尔沃(进口),中型SUV,3.0T 285马力 L6,6档自动变速箱(AT),5门5座SUV,4628/1891/1713,2774,490-14,1944,3.0,涡轮增压,L6,285,400,汽油,95号,多点电喷,国五,全时四驱,电子液压助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,通风盘式,-,235/60 R18,235/60 R18,正常/正常,正常/无,正常/正常,无,标配,无,标配,标配,标配,标配,标配,无,无,标配,标配,标配/标配,标配,标配,标配,标配,标配,标配,标配,标配,无,标配,标配/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,1
大众高尔夫 2017款 1.6L 自动舒适百万辆纪念版,大众高尔夫,2017款,12.20,15.70,2017-07,0.05万公里,西安,国五,自动,4880元（车价x4%，最低3500元） ,一汽-大众,紧凑型车,1.6L 110马力 L4,6档手自一体变速箱(AT),5门5座两厢车,4255/1799/1452,2637,380,1260,1.6,自然吸气,L4,110,155,汽油,92号,多点电喷,国五,,电动助力,麦弗逊式独立悬架,扭力梁式非独立悬架,通风盘式,盘式,-,205/55 R16,205/55 R16,正常/正常,正常/无,正常/正常,标配,标配,标配,无,标配,标配,标配,无,无,无,无,标配,标配/标配,标配,标配,无,标配,标配,无,无,标配,标配,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
中华H230 2012款 1.5L AMT天窗型,中华H230,2012款,3.45,7.50,2013-04,8.7万公里,西安,国四,自动,3500元（车价x4%，最低3500元） ,华晨中华,小型车,1.5L 105马力 L4,6档机械式自动变速箱(AMT),4门5座三厢车,4390/1703/1482,2570,470,1214,1.5,自然吸气,L4,105,143,汽油,92号,多点电喷,国四,,电动助力,麦弗逊式独立悬架,扭力梁式非独立悬架,通风盘式,鼓式,-,185/60 R15,185/60 R15,正常/正常,无/无,无/无,无,标配,标配,无,标配,无,标配,无,无,无,无,无,标配/标配,标配,无,无,无,标配,无,无,标配,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,2,0
宝马4系 2014款 420i 敞篷风尚设计套装(进口),宝马4系,2014款,39.50,66.20,2015-10,6.58万公里,西安,国四,自动,15800元（车价x4%，最低3500元） ,宝马(进口),中型车,2.0T 184马力 L4,8档手自一体变速箱(AT),2门4座硬顶敞篷车,4641/1825/1391,2810,-,-,2.0,涡轮增压,L4,184,270,汽油,95号,直喷,国四,-,电动助力,双球节弹簧减振支柱前桥,多连杆独立悬架,通风盘式,通风盘式,-,225/45 R18,225/45 R18,正常/正常,正常/无,无/无,标配,标配,标配,标配,标配,标配,无,无,无,无,标配,无,标配/标配,标配,标配,标配,无,标配,标配,标配,标配,标配,标配,标配/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,5,0
大众朗逸 2013款 改款 1.4TSI DSG舒适版,大众朗逸,2013款,8.98,16.10,2013-05,6.6万公里,西安,国四,自动,3592元（车价x4%，最低3500元） ,上汽大众,紧凑型车,1.4T 131马力 L4,7档双离合变速箱(DCT),4门5座三厢车,4605/1765/1460,2610,478,1305,1.4,涡轮增压,L4,131,225,汽油,95号,直喷,国四,,电动助力,麦弗逊式独立悬架,扭力梁式非独立悬架,通风盘式,盘式,-,205/55 R16,205/55 R16,正常/正常,正常/无,无/无,标配,标配,标配,无,标配,标配,标配,无,无,无,无,无,标配/标配,标配,标配,无,无,标配,无,无,标配,无,标配,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,1
奔驰E级 2012款 E 300 L 优雅型,奔驰E级,2012款,30.00,63.80,2012-06,4.7万公里,西安,国四,自动,12000元（车价x4%，最低3500元） ,北京奔驰,中大型车,3.0L 245马力 V6,7档手自一体变速箱(AT),4门5座三厢车,5012/1855/1464,3014,540,1845,3.0,自然吸气,V6,245,300,汽油,95号,多点电喷,国四,-,电子液压助力,多连杆独立悬架,多连杆独立悬架,通风盘式,通风盘式,-,255/45 R17,255/45 R17,正常/正常,正常/正常,正常/正常,标配,标配,标配,无,标配,标配,标配,无,无,无,标配,无,标配/标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,标配/标配,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2
北汽绅宝绅宝X25 2015款 1.5L 手动精英型,北汽绅宝绅宝X25,2015款,4.80,6.90,2016-09,1.27万公里,西安,国四,手动,3500元（车价x4%，最低3500元） ,北京汽车,小型SUV,1.5L 116马力 L4,5档手动变速箱(MT),5门5座SUV,4110/1750/1583,2519,-,1139,1.5,自然吸气,L4,116,148,汽油,92号,多点电喷,国四,,电动助力,麦弗逊式独立悬架,扭力梁式非独立悬架,通风盘式,盘式,-,205/50 R16,205/50 R16,正常/正常,无/无,无/无,无,标配,标配,无,标配,无,标配,无,无,无,无,标配,标配/标配,标配,标配,标配,无,标配,无,无,标配,标配,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0
大众速腾 2012款 1.6L 自动舒适型,大众速腾,2012款,8.50,16.40,2012-07,6.71万公里,西安,国四,自动,3500元（车价x4%，最低3500元） ,一汽-大众,紧凑型车,1.6L 105马力 L4,6档手自一体变速箱(AT),4门5座三厢车,4644/1778/1482,2651,510,1340,1.6,自然吸气,L4,105,155,汽油,92号,多点电喷,国四,,电动助力,麦弗逊式独立悬架,扭力梁式后悬架,通风盘式,盘式,-,205/55 R16,205/55 R16,正常/正常,正常/无,无/无,无,标配,标配,无,标配,标配,标配,无,无,无,无,无,标配/标配,标配,标配,无,标配,标配,无,无,无,无,加装,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,7,0
大众POLO 2011款 劲取 1.6L 手动实酷版,大众POLO,2011款,3.95,10.90,2012-05,11.4万公里,西安,国四,手动,3500元（车价x4%，最低3500元） ,上汽大众,小型车,1.6L 105马力 L4,5档手动变速箱(MT),4门5座三厢车,4176/1650/1465,2465,420,1155,1.6,自然吸气,L4,105,155,汽油,92号,多点电喷,国四,,电动助力,麦弗逊式独立悬架,扭力梁式非独立悬架,通风盘式,鼓式,-,185/60 R15,185/60 R15,正常/正常,正常/无,无/无,无,标配,标配,无,标配,无,标配,无,无,无,无,无,标配/标配,标配,标配,无,无,标配,无,无,标配,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,4,1
大众高尔夫 2012款 1.4TSI 豪华敞篷版(进口),大众高尔夫,2012款,17.89,41.20,2014-07,4.4万公里,西安,国四,自动,7156元（车价x4%，最低3500元） ,大众(进口),紧凑型车,1.4 160马力 L4,7档双离合变速箱(DCT),2门4座软顶敞篷车,4246/1782/1414,2578,-,1503,1.4,机械+涡轮增压,L4,160,240,汽油,95号,直喷,国四,-,电动助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,225/45 R17,225/45 R17,正常/正常,正常/无,无/无,标配,标配,标配,无,标配,标配,无,无,无,无,标配,无,标配/标配,标配,标配,标配,标配,标配,标配,无,标配,无,标配,标配/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,2,1
奔驰GLK级 2013款 改款 GLK 300 4MATIC 时尚型,奔驰GLK级,2013款,30.80,52.60,2014-01,8.7万公里,西安,国四,自动,12320元（车价x4%，最低3500元） ,北京奔驰,中型SUV,3.0L 245马力 V6,7档手自一体变速箱(AT),5门5座SUV,4528/1840/1689,2755,-,1830,3.0,自然吸气,V6,245,300,汽油,95号,多点电喷,国四,全时四驱,电子液压助力,麦弗逊配三连杆式悬架,多连杆独立悬架,通风盘式,通风盘式,-,235/50 R19,255/45 R19,正常/正常,正常/正常,正常/正常,标配,标配,标配,标配,标配,标配,标配,标配,无,无,标配,标配,标配/标配,标配,标配,标配,标配,标配,标配,无,标配,无,标配,标配/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,2,0
沃尔沃V40 2015款 1.6T 智雅版(进口),沃尔沃V40,2015款,18.20,30.50,2015-01,2.33万公里,西安,国四,自动,7280元（车价x4%，最低3500元） ,沃尔沃(进口),紧凑型车,1.6T 180马力 L4,6档双离合变速箱(DCT),5门5座两厢车,4369/1802/1439,2647,496-14,1434,1.6,涡轮增压,L4,180,240,汽油,95号,直喷,国四,-,电动助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,205/50 R17,205/50 R17,正常/正常,正常/无,正常/正常,无,标配,标配,标配,标配,标配,无,标配,无,无,标配,标配,标配/标配,标配,标配,标配,标配,标配,标配,无,标配,标配,标配,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0
别克君越 2010款 3.0L旗舰版,别克君越,2010款,8.90,35.00,2010-02,10.77万公里,西安,国四,自动,3560元（车价x4%，最低3500元） ,上汽通用别克,中型车,3.0L 258马力 V6,6档手自一体变速箱(AT),4门5座三厢车,5000/1858/1497,2837,-,1850,3.0,自然吸气,V6,258,296,汽油,92号,直喷,国四,,电子液压助力,麦弗逊式独立悬架,增强型H-arm高等级悬架,通风盘式,通风盘式,-,245/45 R18,245/45 R18,正常/正常,正常/正常,正常/正常,标配,标配,标配,标配,标配,标配,标配,标配,无,无,无,无,标配/标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,标配/标配,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,5,1
铃木雨燕 2013款 1.5L 手动20周年限量版,铃木雨燕,2013款,4.90,7.90,2015-12,2.78万公里,西安,国四,手动,3500元（车价x4%，最低3500元） ,长安铃木,小型车,1.5L 103马力 L4,5档手动变速箱(MT),5门5座两厢车,3765/1690/1510,2390,213-56,-,1.5,自然吸气,L4,103,138,汽油,92号,多点电喷,国四,,电动助力,麦弗逊式独立悬架,纵臂扭力梁式非独立悬架,通风盘式,鼓式,-,185/60 R15,185/60 R15,正常/正常,无/无,无/无,无,标配,标配,无,标配,无,无,无,无,无,无,标配,标配/标配,无,无,无,无,标配,无,无,标配,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
奇瑞瑞虎5 2014款 2.0L 手动家悦版,奇瑞瑞虎5,2014款,6.50,10.80,2015-01,5.21万公里,西安,国四,手动,3500元（车价x4%，最低3500元） ,奇瑞汽车,紧凑型SUV,2.0L 139马力 L4,5档手动变速箱(MT),5门5座SUV,4506/1841/1740,2610,370,1495,2.0,自然吸气,L4,139,182,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架,双连杆独立悬架,通风盘式,盘式,-,225/65 R17,225/65 R17,正常/正常,无/无,无/无,无,标配,标配,无,标配,无,标配,无,无,无,无,标配,标配/标配,标配,无,标配,标配,标配,无,标配,标配,标配,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,0
别克英朗 2014款 XT 1.6L 自动时尚版,别克英朗,2014款,8.70,16.30,2014-06,3.53万公里,西安,国四,自动,3500元（车价x4%，最低3500元） ,上汽通用别克,紧凑型车,1.6L 121马力 L4,6档手自一体变速箱(AT),5门5座两厢车,4419/1814/1487,2685,375,1405,1.6,自然吸气,L4,121,150,汽油,92号,多点电喷,国四,,电动助力,麦弗逊式独立悬架,复合扭力梁式非独立悬架,通风盘式,盘式,-,205/60 R16,205/60 R16,正常/正常,正常/无,无/无,无,标配,标配,无,标配,无,标配,无,无,无,无,标配,标配/标配,标配,标配,标配,无,标配,标配,无,标配,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,3
宝马5系 2014款 520Li 典雅型,宝马5系,2014款,31.30,47.30,2014-12,4.16万公里,西安,国四,自动,12520元（车价x4%，最低3500元） ,华晨宝马,中大型车,2.0T 184马力 L4,8档手自一体变速箱(AT),4门5座三厢车,5055/1860/1491,3108,520,1740,2.0,涡轮增压,L4,184,270,汽油,95号,直喷,国四,-,电动助力,双叉臂式独立悬架,多连杆独立悬架,通风盘式,通风盘式,-,225/55 R17,225/55 R17,正常/正常,正常/无,正常/正常,标配,标配,标配,标配,标配,标配,标配,无,无,无,标配,无,标配/标配,标配,标配,标配,标配,标配,标配,无,标配,无,标配,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
斯柯达明锐 2010款 1.4TSI 手动逸俊版,斯柯达明锐,2010款,7.00,16.00,2010-07,7.88万公里,西安,国四,手动,3500元（车价x4%，最低3500元） ,上汽斯柯达,紧凑型车,1.4T 131马力 L4,5档手动变速箱(MT),5门5座掀背车,4569/1769/1462,2578,560-13,1360,1.4,涡轮增压,L4,131,220,汽油,95号,直喷,国四,,电动助力,麦弗逊式独立悬架,四连杆独立悬架,通风盘式,盘式,-,205/55 R16,205/55 R16,正常/正常,无/无,无/无,标配,标配,标配,无,标配,无,标配,无,无,无,标配,无,标配/标配,标配,标配,无,标配,标配,无,加装,标配,加装,标配,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,2,0
